person_age,person_income,person_monthly_income,person_emp_length,emp_stability,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,credit_hist_ratio,debt_burden_index,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
3.1354942159291497,10.859018228147887,8.374322321329618,1.791759469228055,0.20701416938432615,2,8.006700845440367,2.731115474033206,0,0.05826890812397577,0,1.0986122886681098,0,0.09,0.06765864847381481,0,0,0,0,0,0,1
3.258096538021482,10.906029372453505,8.42132525609522,2.302585092994046,0.3074846997479606,0,8.748463629942055,2.1412419425852827,0,0.11332868530700317,0,1.0986122886681098,0,0.08,0.11332868530700317,0,1,1,0,0,0,0
3.2188758248682006,10.979359904234647,8.494640786945727,1.9459101490553132,0.22314355131420976,3,8.748463629942055,2.7669478423496954,1,0.08617769624105233,1,1.0986122886681098,0,0.08,0.11332868530700317,0,1,0,0,1,0,0
3.258096538021482,11.338583982516495,8.853808274977197,1.791759469228055,0.18232155679395465,0,8.748463629942055,2.1838015570040787,0,0.06765864847381481,0,1.3862943611198906,0,0.12,0.07696104113612832,0,1,0,0,0,0,1
3.258096538021482,10.12667110305036,7.6422027396655405,1.3862943611198906,0.11332868530700317,0,8.752423403865594,2.2925347571405443,0,0.22314355131420976,0,1.6094379124341003,0,0.16,0.2468600779315258,0,1,0,0,1,0,0
3.295836866004329,10.915106645867503,8.43039924533225,1.791759469228055,0.17395330712343804,1,8.752423403865594,2.4553061800117097,0,0.11332868530700317,0,1.6094379124341003,0,0.15,0.12221763272424921,0,1,0,0,0,1,0
3.1354942159291497,11.005444242454628,8.520720961511579,1.0986122886681098,0.08617769624105233,0,8.752423403865594,2.1412419425852827,0,0.10436001532424277,0,1.3862943611198906,0,0.14,0.10436001532424277,0,1,0,0,0,0,0
3.1780538303479458,11.217426251463879,8.732667408425542,0.6931471805599453,0.039220713153281295,3,8.756367559802975,2.6333266549062735,1,0.08617769624105233,1,1.3862943611198906,0,0.13,0.09531017980432487,0,1,0,0,0,1,0
3.295836866004329,10.373522431293592,7.888960711229582,2.0794415416798357,0.23901690047049992,1,8.760296220470051,2.4630018143999504,0,0.18232155679395465,0,1.0986122886681098,0,0.08,0.1988508587451652,0,1,0,0,0,0,0
3.258096538021482,10.691967639914864,8.207311862044433,1.6094379124341003,0.1484200051182733,0,8.760296220470051,2.4840729690394228,0,0.13102826240640408,0,1.0986122886681098,0,0.08,0.1484200051182733,0,1,1,0,0,0,0
3.1780538303479458,10.859018228147887,8.374322321329618,1.0986122886681098,0.08617769624105233,1,8.699681400989514,2.463853240590168,0,0.11332868530700317,0,1.6094379124341003,0,0.17,0.12221763272424921,1,0,1,0,0,0,0
3.2188758248682006,10.859018228147887,8.374322321329618,1.0986122886681098,0.07696104113612832,0,8.476579508530941,2.4840729690394228,0,0.08617769624105233,0,1.0986122886681098,0,0.08,0.09531017980432487,0,0,0,0,1,0,0
3.258096538021482,9.798182590890704,7.313886831633462,1.0986122886681098,0.07696104113612832,0,8.77971129020447,2.4840729690394228,1,0.3074846997479606,0,1.3862943611198906,0,0.12,0.33647223662121295,0,1,0,0,1,0,0
3.1354942159291497,9.90353755128617,7.419182721618817,0.6931471805599453,0.048790164169432,1,8.77971129020447,2.4840729690394228,1,0.2851789422336624,0,1.0986122886681098,0,0.09,0.3074846997479606,0,1,0,0,0,0,0
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,2,9.392745258631441,2.6979998652487085,0,0.20701416938432615,1,1.6094379124341003,0,0.17,0.23111172096338664,0,0,1,0,0,0,0
3.091042453358316,9.952325334619427,7.467942332285852,1.9459101490553132,0.2546422183735807,1,8.77971129020447,2.556451816951096,1,0.27002713721306015,0,1.6094379124341003,0,0.19,0.3001045924503381,0,1,1,0,0,0,0
3.1354942159291497,10.859018228147887,8.374322321329618,1.0986122886681098,0.08617769624105233,1,9.798182590890704,2.3869262414277967,0,0.3001045924503381,0,1.6094379124341003,0,0.18,0.3220834991691133,0,0,0,0,1,0,0
3.2188758248682006,10.859018228147887,8.374322321329618,2.0794415416798357,0.2546422183735807,2,8.517393171418904,2.7226103524335397,0,0.09531017980432487,0,1.0986122886681098,0,0.08,0.10436001532424277,0,0,0,0,1,0,0
3.295836866004329,10.859018228147887,8.374322321329618,1.0986122886681098,0.07696104113612832,1,9.210440366976517,2.3869262414277967,0,0.17395330712343804,0,1.6094379124341003,0,0.15,0.19062035960864973,0,0,0,1,0,0,0
3.295836866004329,10.859018228147887,8.374322321329618,1.9459101490553132,0.20701416938432615,0,8.77971129020447,2.048982334195127,0,0.12221763272424921,0,1.6094379124341003,0,0.15,0.12221763272424921,0,0,0,0,0,1,0
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,1,8.294299608857235,2.4527277514237653,0,0.07696104113612832,0,1.6094379124341003,0,0.17,0.08617769624105233,1,0,1,0,0,0,0
3.295836866004329,10.859018228147887,8.374322321329618,1.3862943611198906,0.11332868530700317,3,7.824445930877619,2.7466296830696852,0,0.048790164169432,0,1.6094379124341003,0,0.15,0.05826890812397577,0,0,0,1,0,0,0
3.2188758248682006,10.085850775128717,7.601402334583733,0.0,0.0,1,8.77971129020447,2.514465452029545,0,0.23901690047049992,0,1.0986122886681098,0,0.08,0.262364264467491,0,1,1,0,0,0,0
3.1354942159291497,10.859018228147887,8.374322321329618,1.791759469228055,0.20701416938432615,0,8.268988209506656,2.1412419425852827,0,0.06765864847381481,0,1.3862943611198906,0,0.14,0.07696104113612832,0,0,0,0,0,0,1
3.2188758248682006,10.859018228147887,8.374322321329618,2.0794415416798357,0.2546422183735807,1,8.962007209588313,2.514465452029545,0,0.1397619423751587,0,1.3862943611198906,0,0.12,0.15700374880966478,0,0,0,0,0,0,1
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,1,8.517393171418904,2.4840729690394228,0,0.09531017980432487,0,1.3862943611198906,0,0.12,0.10436001532424277,0,0,0,0,0,1,0
3.091042453358316,10.085850775128717,7.601402334583733,0.6931471805599453,0.048790164169432,1,8.77971129020447,2.604909442182697,0,0.23901690047049992,0,1.0986122886681098,0,0.1,0.262364264467491,0,1,0,0,0,0,1
3.295836866004329,10.12667110305036,7.6422027396655405,1.6094379124341003,0.1397619423751587,3,8.77971129020447,2.7140322727797574,1,0.23111172096338664,1,1.0986122886681098,0,0.08,0.262364264467491,0,1,0,0,1,0,0
3.2188758248682006,10.859018228147887,8.374322321329618,1.3862943611198906,0.11332868530700317,0,8.160803920954665,2.048982334195127,0,0.06765864847381481,0,1.3862943611198906,0,0.12,0.06765864847381481,0,0,0,0,0,0,1
3.1354942159291497,10.859018228147887,8.374322321329618,0.0,0.0,0,9.210440366976517,2.1838015570040787,0,0.17395330712343804,0,1.3862943611198906,0,0.14,0.19062035960864973,0,0,1,0,0,0,0
3.295836866004329,10.150230436100662,7.665753431861699,0.0,0.0,1,8.77971129020447,2.39698576841553,0,0.22314355131420976,0,1.6094379124341003,0,0.15,0.2468600779315258,0,1,0,0,1,0,0
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,1,9.036106025364846,2.4840729690394228,0,0.1484200051182733,0,1.6094379124341003,0,0.17,0.16551443847757338,0,0,0,0,0,0,1
3.258096538021482,10.736418414365376,8.251749991889088,0.0,0.0,4,9.890959401958858,2.8735646395797834,1,0.35767444427181594,1,1.6094379124341003,0,0.16,0.4054651081081644,1,0,0,0,0,0,0
3.1354942159291497,10.736418414365376,8.251749991889088,0.0,0.0,1,8.987321812850125,2.604909442182697,1,0.15700374880966478,0,1.3862943611198906,0,0.14,0.18232155679395465,0,0,0,0,1,0,0
3.1780538303479458,10.859018228147887,8.374322321329618,0.6931471805599453,0.039220713153281295,1,9.210440366976517,2.4965057856313524,0,0.17395330712343804,0,1.0986122886681098,0,0.09,0.19062035960864973,1,0,0,0,0,1,0
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,0,8.517393171418904,2.128231705849268,0,0.09531017980432487,0,1.0986122886681098,0,0.08,0.09531017980432487,1,0,0,0,0,1,0
3.295836866004329,10.239995502805316,7.755480191026942,2.0794415416798357,0.23901690047049992,0,8.77971129020447,2.1412419425852827,0,0.20701416938432615,0,1.3862943611198906,0,0.12,0.22314355131420976,0,1,0,0,1,0,0
3.2188758248682006,10.308985993422082,7.824445930877619,0.0,0.0,1,8.77971129020447,2.4840729690394228,0,0.1988508587451652,0,1.3862943611198906,0,0.12,0.2151113796169455,0,1,0,0,0,0,1
3.1354942159291497,10.308985993422082,7.824445930877619,1.6094379124341003,0.16551443847757338,2,8.77971129020447,2.6979998652487085,0,0.1988508587451652,1,1.3862943611198906,0,0.14,0.22314355131420976,0,1,1,0,0,0,0
3.1354942159291497,10.859018228147887,8.374322321329618,0.0,0.0,0,8.006700845440367,2.0856720914304723,0,0.05826890812397577,0,1.0986122886681098,0,0.09,0.05826890812397577,0,0,0,0,0,0,0
3.1354942159291497,10.34177474101152,7.857221565726723,1.0986122886681098,0.08617769624105233,0,8.77971129020447,2.2321626286975,0,0.19062035960864973,0,1.3862943611198906,0,0.14,0.20701416938432615,0,1,1,0,0,0,0
3.295836866004329,10.373522431293592,7.888960711229582,1.0986122886681098,0.07696104113612832,2,8.77971129020447,2.7226103524335397,0,0.18232155679395465,1,1.0986122886681098,0,0.08,0.20701416938432615,0,1,0,0,1,0,0
3.1780538303479458,10.373522431293592,7.888960711229582,0.0,0.0,0,8.77971129020447,2.1838015570040787,0,0.18232155679395465,0,1.6094379124341003,0,0.17,0.1988508587451652,0,1,1,0,0,0,0
3.1354942159291497,10.379752786950895,7.895186441353412,1.791759469228055,0.20701416938432615,1,8.77971129020447,2.551786178627545,0,0.18232155679395465,0,1.0986122886681098,0,0.09,0.20701416938432615,0,1,0,0,0,1,0
3.1354942159291497,10.404293143019792,7.919719760924575,1.6094379124341003,0.16551443847757338,0,8.77971129020447,1.969905654611529,0,0.18232155679395465,0,1.6094379124341003,0,0.18,0.19062035960864973,0,1,0,0,1,0,0
3.1780538303479458,10.404293143019792,7.919719760924575,0.0,0.0,0,8.77971129020447,2.1412419425852827,0,0.18232155679395465,0,1.0986122886681098,0,0.09,0.19062035960864973,0,1,1,0,0,0,0
3.2188758248682006,10.736418414365376,8.251749991889088,1.0986122886681098,0.07696104113612832,1,9.632400353656184,2.604909442182697,1,0.2851789422336624,0,1.0986122886681098,0,0.08,0.31481073984003355,0,0,0,0,0,1,0
3.1354942159291497,10.859018228147887,8.374322321329618,1.9459101490553132,0.23901690047049992,0,8.476579508530941,2.2607208888953467,0,0.08617769624105233,0,1.0986122886681098,0,0.09,0.09531017980432487,0,0,0,0,0,1,0
3.091042453358316,10.859018228147887,8.374322321329618,0.6931471805599453,0.048790164169432,2,9.680406499268875,2.6297282343267403,0,0.27002713721306015,0,1.6094379124341003,0,0.19,0.3001045924503381,0,0,1,0,0,0,0
3.1354942159291497,10.491301994830229,8.006700845440367,0.0,0.0,2,8.77971129020447,2.4840729690394228,0,0.16551443847757338,0,1.3862943611198906,0,0.14,0.18232155679395465,0,1,0,0,0,1,0
3.295836866004329,10.736418414365376,8.251749991889088,1.3862943611198906,0.11332868530700317,6,8.517393171418904,3.0037004432031678,1,0.10436001532424277,0,1.3862943611198906,0,0.12,0.12221763272424921,0,0,1,0,0,0,0
3.2188758248682006,10.545367754151743,8.060751580841925,2.1972245773362196,0.2851789422336624,2,8.77971129020447,2.5128460184772416,0,0.15700374880966478,1,1.3862943611198906,0,0.12,0.17395330712343804,0,1,0,0,0,1,0
3.295836866004329,10.859018228147887,8.374322321329618,0.0,0.0,1,8.188966863648876,2.556451816951096,0,0.06765864847381481,0,1.0986122886681098,0,0.08,0.07696104113612832,0,0,1,0,0,0,0
3.258096538021482,10.859018228147887,8.374322321329618,1.3862943611198906,0.11332868530700317,0,8.699681400989514,2.334083760053417,0,0.11332868530700317,0,1.0986122886681098,0,0.08,0.12221763272424921,0,0,0,0,1,0,0
3.295836866004329,10.859018228147887,8.374322321329618,2.3978952727983707,0.3220834991691133,0,8.006700845440367,2.363680192353857,0,0.05826890812397577,0,1.3862943611198906,0,0.12,0.05826890812397577,0,0,0,0,0,1,0
3.091042453358316,10.859018228147887,8.374322321329618,1.791759469228055,0.2151113796169455,2,8.853808274977197,2.6720775406433925,0,0.12221763272424921,0,1.3862943611198906,0,0.14,0.1397619423751587,0,0,1,0,0,0,0
3.1780538303479458,10.859018228147887,8.374322321329618,1.3862943611198906,0.12221763272424921,2,9.132486932771318,2.6504210882655737,0,0.16551443847757338,0,1.3862943611198906,0,0.13,0.18232155679395465,1,0,0,0,1,0,0
3.1354942159291497,10.434145214930487,7.949560856661481,0.6931471805599453,0.048790164169432,2,8.77971129020447,2.6546494243750947,1,0.17395330712343804,1,1.3862943611198906,0,0.14,0.1988508587451652,0,1,0,0,0,1,0
3.295836866004329,10.859018228147887,8.374322321329618,2.0794415416798357,0.23901690047049992,1,8.188966863648876,2.4432162227337915,0,0.06765864847381481,0,1.3862943611198906,0,0.12,0.07696104113612832,0,0,0,0,0,0,0
3.258096538021482,10.596659732783579,8.112027038616482,0.6931471805599453,0.039220713153281295,1,8.77971129020447,2.556451816951096,0,0.1484200051182733,0,1.6094379124341003,0,0.16,0.16551443847757338,0,1,0,0,0,0,0
3.295836866004329,10.599156550639583,8.114525167817396,1.3862943611198906,0.11332868530700317,3,8.77971129020447,2.4840729690394228,0,0.1484200051182733,0,1.6094379124341003,0,0.15,0.16551443847757338,0,1,0,0,0,0,1
3.091042453358316,10.59955546360705,8.114922974204593,1.0986122886681098,0.09531017980432487,0,8.77971129020447,1.9154509415706047,0,0.1484200051182733,0,1.3862943611198906,0,0.14,0.15700374880966478,0,1,0,0,0,0,1
3.2188758248682006,10.859018228147887,8.374322321329618,2.1972245773362196,0.2851789422336624,0,8.517393171418904,2.2321626286975,0,0.09531017980432487,0,1.0986122886681098,0,0.08,0.09531017980432487,0,0,0,0,0,1,0
3.1354942159291497,10.859018228147887,8.374322321329618,0.0,0.0,2,8.764209507142004,2.5128460184772416,0,0.11332868530700317,1,1.6094379124341003,0,0.18,0.13102826240640408,0,0,1,0,0,0,0
3.1354942159291497,10.472374515715389,7.987779202838894,1.0986122886681098,0.08617769624105233,3,8.77971129020447,2.830267833826459,1,0.16551443847757338,0,1.0986122886681098,0,0.09,0.19062035960864973,0,1,0,1,0,0,0
3.044522437723423,10.645448706505872,8.160803920954665,1.6094379124341003,0.18232155679395465,1,8.77971129020447,2.542389085201363,0,0.1397619423751587,0,1.0986122886681098,0,0.1,0.15700374880966478,0,1,0,0,0,0,1
3.258096538021482,10.645448706505872,8.160803920954665,1.0986122886681098,0.07696104113612832,2,8.77971129020447,2.673458756332591,0,0.1397619423751587,1,1.3862943611198906,0,0.12,0.16551443847757338,0,1,0,0,1,0,0
3.1780538303479458,10.491301994830229,8.006700845440367,1.6094379124341003,0.15700374880966478,3,8.77971129020447,2.9172300453990334,1,0.16551443847757338,1,1.0986122886681098,0,0.09,0.19062035960864973,0,1,0,0,0,0,0
3.1354942159291497,10.645448706505872,8.160803920954665,1.0986122886681098,0.08617769624105233,0,8.77971129020447,1.944480556245719,0,0.1397619423751587,0,1.0986122886681098,0,0.09,0.1484200051182733,0,1,1,0,0,0,0
3.1780538303479458,10.645448706505872,8.160803920954665,1.0986122886681098,0.08617769624105233,1,8.77971129020447,2.4309783077624445,0,0.1397619423751587,0,1.3862943611198906,0,0.13,0.15700374880966478,0,1,0,0,0,1,0
3.258096538021482,10.862090368195899,8.377395348396659,1.791759469228055,0.18232155679395465,1,7.467942332285852,2.556451816951096,0,0.0295588022415444,0,1.0986122886681098,0,0.08,0.039220713153281295,0,0,0,1,0,0,0
3.1780538303479458,10.862397063745467,8.37770121259764,1.3862943611198906,0.12221763272424921,1,8.922791623969637,2.4501426573516603,0,0.13102826240640408,0,1.3862943611198906,0,0.13,0.1484200051182733,0,0,1,0,0,0,0
3.091042453358316,10.668978650219241,8.184326845748954,1.791759469228055,0.2151113796169455,2,8.77971129020447,2.6195832197798796,0,0.1397619423751587,0,1.3862943611198906,0,0.14,0.15700374880966478,0,1,1,0,0,0,0
3.1780538303479458,10.863814308399895,8.379118924116009,1.0986122886681098,0.08617769624105233,2,8.46611040118692,2.66374994220563,0,0.08617769624105233,1,1.6094379124341003,0,0.17,0.09531017980432487,0,0,0,0,0,0,1
3.1780538303479458,10.70828790837692,8.223627175805483,2.0794415416798357,0.262364264467491,1,8.77971129020447,2.481567748522486,0,0.1397619423751587,0,1.3862943611198906,0,0.13,0.1484200051182733,0,1,0,0,0,0,1
3.091042453358316,10.714439990727769,8.229777750081887,1.3862943611198906,0.13102826240640408,1,8.77971129020447,2.4630018143999504,0,0.13102826240640408,0,1.0986122886681098,0,0.1,0.1484200051182733,0,1,0,0,0,0,1
3.295836866004329,10.727684925086583,8.24301946898925,1.0986122886681098,0.07696104113612832,1,8.77971129020447,2.4840729690394228,0,0.13102826240640408,0,1.6094379124341003,0,0.15,0.1484200051182733,0,1,0,0,1,0,0
3.1354942159291497,10.743350700960299,8.258681496264236,1.9459101490553132,0.23901690047049992,3,9.61587214452889,2.6290069937617573,1,0.2776317365982795,1,1.6094379124341003,0,0.18,0.31481073984003355,0,0,0,0,0,0,0
3.1354942159291497,10.747229096720554,8.262558973010657,0.0,0.0,1,9.15915233520675,2.6166656393003573,1,0.18232155679395465,0,1.6094379124341003,0,0.18,0.20701416938432615,0,0,0,0,0,0,0
3.1354942159291497,10.868587496017359,8.383890344101816,1.3862943611198906,0.13102826240640408,1,8.294299608857235,2.4553061800117097,0,0.07696104113612832,0,1.6094379124341003,0,0.18,0.07696104113612832,0,0,0,0,0,0,0
3.1354942159291497,10.714706615920985,8.230044310126114,1.9459101490553132,0.23901690047049992,3,8.77971129020447,2.7073833121145063,1,0.13102826240640408,0,1.0986122886681098,0,0.09,0.1484200051182733,0,1,0,0,1,0,0
3.1354942159291497,10.868587496017359,8.383890344101816,1.9459101490553132,0.23901690047049992,2,8.987321812850125,2.7868613815264998,0,0.1397619423751587,0,1.3862943611198906,0,0.14,0.16551443847757338,0,0,0,0,0,0,0
3.1780538303479458,10.747229096720554,8.262558973010657,0.6931471805599453,0.039220713153281295,0,8.517393171418904,2.138889000323256,1,0.10436001532424277,0,1.3862943611198906,0,0.13,0.11332868530700317,0,0,0,0,1,0,0
3.1354942159291497,10.87806606028079,8.393367686758426,1.0986122886681098,0.08617769624105233,1,8.77971129020447,2.4553061800117097,0,0.11332868530700317,0,1.6094379124341003,0,0.18,0.13102826240640408,0,1,1,0,0,0,0
3.091042453358316,10.922425121370425,8.43771698991444,1.791759469228055,0.2151113796169455,2,8.77971129020447,2.7067159780890733,0,0.11332868530700317,0,1.6094379124341003,0,0.19,0.12221763272424921,0,1,0,0,0,0,0
3.1354942159291497,10.985309671896763,8.500590120077465,1.0986122886681098,0.08617769624105233,1,8.77971129020447,2.4807312783775197,0,0.10436001532424277,0,1.3862943611198906,0,0.14,0.11332868530700317,0,1,1,0,0,0,0
3.295836866004329,10.868587496017359,8.383890344101816,0.0,0.0,1,9.632400353656184,2.363680192353857,0,0.2546422183735807,0,1.0986122886681098,0,0.08,0.2776317365982795,0,0,0,0,0,1,0
3.258096538021482,10.868587496017359,8.383890344101816,2.302585092994046,0.3074846997479606,0,8.853808274977197,1.9154509415706047,0,0.12221763272424921,0,1.6094379124341003,0,0.16,0.13102826240640408,0,0,0,1,0,0,0
3.1354942159291497,11.002116507732017,8.517393171418904,1.3862943611198906,0.13102826240640408,1,8.77971129020447,2.327277705584417,0,0.10436001532424277,0,1.0986122886681098,0,0.09,0.11332868530700317,0,1,0,0,0,1,0
3.258096538021482,10.868587496017359,8.383890344101816,1.6094379124341003,0.1484200051182733,0,9.105090961257085,2.1838015570040787,0,0.15700374880966478,0,1.6094379124341003,0,0.16,0.16551443847757338,0,0,0,0,0,0,0
3.091042453358316,11.042409704607737,8.557678489260528,0.0,0.0,1,8.77971129020447,2.4840729690394228,0,0.09531017980432487,0,1.6094379124341003,0,0.19,0.11332868530700317,0,1,0,0,1,0,0
3.1354942159291497,11.054249435528995,8.569516155511941,2.0794415416798357,0.2776317365982795,1,8.77971129020447,2.554121718809473,0,0.09531017980432487,0,1.0986122886681098,0,0.09,0.11332868530700317,0,1,0,0,0,0,0
3.258096538021482,11.097425172408931,8.612685172875459,2.0794415416798357,0.2468600779315258,1,8.77971129020447,2.4203681286504293,0,0.09531017980432487,0,1.3862943611198906,0,0.12,0.10436001532424277,0,1,0,0,0,0,0
3.1354942159291497,10.870186186954129,8.38548870041881,1.0986122886681098,0.08617769624105233,3,8.764209507142004,2.7434173449395014,0,0.11332868530700317,0,1.6094379124341003,0,0.18,0.13102826240640408,0,0,0,0,0,1,0
3.258096538021482,10.750342457690289,8.265670741500331,2.302585092994046,0.3074846997479606,1,7.601402334583733,2.6166656393003573,1,0.039220713153281295,0,1.3862943611198906,0,0.12,0.048790164169432,0,0,0,0,0,1,0
3.1780538303479458,11.156264806643742,8.671514713791934,1.9459101490553132,0.23111172096338664,2,8.77971129020447,2.655352412101761,0,0.08617769624105233,0,1.3862943611198906,0,0.13,0.10436001532424277,0,1,0,0,0,0,1
3.258096538021482,11.192733974822708,8.707978826622321,1.791759469228055,0.18232155679395465,0,8.77971129020447,2.167910189667444,0,0.08617769624105233,0,1.0986122886681098,0,0.08,0.09531017980432487,0,1,0,1,0,0,0
3.2188758248682006,11.19822841866684,8.713471892539378,1.0986122886681098,0.07696104113612832,0,8.77971129020447,2.4840729690394228,0,0.08617769624105233,0,1.6094379124341003,0,0.17,0.09531017980432487,0,1,0,0,0,0,0
3.295836866004329,10.872389709681492,8.38769252164586,2.0794415416798357,0.23901690047049992,0,8.294299608857235,2.128231705849268,0,0.07696104113612832,0,1.3862943611198906,0,0.12,0.07696104113612832,0,0,0,0,0,1,0
3.1354942159291497,10.872389709681492,8.38769252164586,1.0986122886681098,0.08617769624105233,0,8.517393171418904,2.363680192353857,0,0.08617769624105233,0,1.6094379124341003,0,0.18,0.09531017980432487,0,0,1,0,0,0,0
3.258096538021482,10.872465606689289,8.38776764397578,1.9459101490553132,0.2151113796169455,0,9.305741456739435,2.2965670206684825,0,0.19062035960864973,0,1.3862943611198906,0,0.12,0.20701416938432615,0,0,0,0,0,0,0
3.2188758248682006,10.873129459907277,8.388432116995773,2.1972245773362196,0.2851789422336624,0,8.987321812850125,2.3398808777377424,0,0.1397619423751587,0,1.0986122886681098,0,0.08,0.15700374880966478,0,0,0,1,0,0,0
3.1780538303479458,10.873906556448501,8.389207535584411,1.0986122886681098,0.08617769624105233,0,8.987321812850125,2.1412419425852827,0,0.1397619423751587,0,1.0986122886681098,0,0.09,0.1484200051182733,0,0,0,0,0,1,0
3.258096538021482,11.225256725762893,8.740496729931813,1.0986122886681098,0.07696104113612832,2,8.77971129020447,2.6789646202071133,0,0.08617769624105233,1,1.0986122886681098,0,0.08,0.09531017980432487,0,1,1,0,0,0,0
3.1780538303479458,10.874285408908944,8.38958706681109,2.0794415416798357,0.262364264467491,1,7.873217054862741,2.542389085201363,0,0.048790164169432,0,1.3862943611198906,0,0.13,0.05826890812397577,0,0,1,0,0,0,0
3.1780538303479458,11.289794413577894,8.80502575254403,1.9459101490553132,0.23111172096338664,0,8.77971129020447,2.1412419425852827,0,0.07696104113612832,0,1.3862943611198906,0,0.13,0.08617769624105233,0,1,0,0,0,0,1
3.1780538303479458,11.338583982516495,8.853808274977197,1.6094379124341003,0.15700374880966478,3,8.77971129020447,2.4840729690394228,0,0.07696104113612832,0,1.3862943611198906,0,0.13,0.08617769624105233,0,1,0,0,0,0,1
3.258096538021482,11.338583982516495,8.853808274977197,1.6094379124341003,0.1484200051182733,1,8.77971129020447,2.556451816951096,0,0.07696104113612832,0,1.6094379124341003,0,0.16,0.08617769624105233,0,1,1,0,0,0,0
3.2188758248682006,10.874285408908944,8.38958706681109,2.1972245773362196,0.2851789422336624,0,8.188966863648876,2.186051276738094,0,0.06765864847381481,0,1.3862943611198906,0,0.12,0.06765864847381481,0,0,0,0,0,0,0
3.258096538021482,11.353894562873016,8.869116865929483,2.0794415416798357,0.2468600779315258,2,8.77971129020447,2.637627736805664,0,0.07696104113612832,1,1.6094379124341003,0,0.16,0.08617769624105233,0,1,0,0,0,0,0
3.258096538021482,10.753659849198824,8.268988209506656,0.0,0.0,0,8.699681400989514,1.8594181177018698,1,0.12221763272424921,0,1.6094379124341003,0,0.16,0.13102826240640408,0,0,0,0,1,0,0
3.1354942159291497,10.874285408908944,8.38958706681109,1.791759469228055,0.20701416938432615,1,8.294299608857235,2.4840729690394228,0,0.07696104113612832,0,1.0986122886681098,0,0.09,0.07696104113612832,0,0,0,0,0,0,1
3.1354942159291497,10.874285408908944,8.38958706681109,1.791759469228055,0.20701416938432615,3,8.476579508530941,2.9172300453990334,0,0.08617769624105233,1,1.3862943611198906,0,0.14,0.10436001532424277,1,0,1,0,0,0,0
3.2188758248682006,11.426288563310505,8.94150229754769,0.6931471805599453,0.039220713153281295,1,8.77971129020447,2.3869262414277967,0,0.06765864847381481,0,1.3862943611198906,0,0.12,0.07696104113612832,0,1,1,0,0,0,0
3.1780538303479458,11.429554725537322,8.94476806724572,0.0,0.0,0,8.77971129020447,2.1972245773362196,0,0.06765864847381481,0,1.0986122886681098,0,0.09,0.07696104113612832,0,1,0,0,0,1,0
3.2188758248682006,11.461642696843066,8.976852249606347,2.1972245773362196,0.2851789422336624,0,8.77971129020447,2.2502386126218363,0,0.06765864847381481,0,1.0986122886681098,0,0.08,0.06765864847381481,0,1,0,0,0,1,0
3.295836866004329,10.874285408908944,8.38958706681109,2.3978952727983707,0.3220834991691133,0,7.563200592358071,2.048982334195127,0,0.039220713153281295,0,1.6094379124341003,0,0.15,0.039220713153281295,0,0,0,0,1,0,0
3.1354942159291497,10.874285408908944,8.38958706681109,1.9459101490553132,0.23901690047049992,0,8.853808274977197,2.048982334195127,0,0.12221763272424921,0,1.0986122886681098,0,0.09,0.13102826240640408,0,0,0,0,0,1,0
3.2188758248682006,10.874285408908944,8.38958706681109,2.1972245773362196,0.2851789422336624,0,8.294299608857235,2.1838015570040787,0,0.07696104113612832,0,1.6094379124341003,0,0.17,0.07696104113612832,0,0,1,0,0,0,0
3.1354942159291497,10.874285408908944,8.38958706681109,1.9459101490553132,0.23901690047049992,2,8.699681400989514,2.7067159780890733,0,0.10436001532424277,1,1.3862943611198906,0,0.14,0.12221763272424921,0,0,0,0,0,1,0
3.1354942159291497,10.757924157061597,8.273252368310974,0.0,0.0,1,8.787372988731876,2.4553061800117097,0,0.13102826240640408,0,1.0986122886681098,0,0.09,0.1397619423751587,0,1,0,0,0,0,1
3.1780538303479458,10.714439990727769,8.229777750081887,1.0986122886681098,0.08617769624105233,0,8.791181936736017,2.1972245773362196,0,0.1397619423751587,0,1.6094379124341003,0,0.17,0.1484200051182733,0,1,0,0,1,0,0
3.2188758248682006,11.362114203075018,8.877335915648558,2.1972245773362196,0.2851789422336624,0,8.791181936736017,2.0781907597781832,0,0.07696104113612832,0,1.3862943611198906,0,0.12,0.07696104113612832,0,1,1,0,0,0,0
3.2188758248682006,9.980494888896912,7.496097345175956,0.0,0.0,2,8.79497643168877,2.615934912194404,1,0.27002713721306015,1,1.6094379124341003,0,0.17,0.29266961396282,0,1,1,0,0,0,0
